name	string_name	string_detail	template_name	type	unique	required_level	required_skill	creation_objvars	charges	tier	value	scripts	version	can_reverse_engineer	comments
item_jewelery_addon_earring_s05	Earring (Style 5)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s05.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s06	Earring (Style 6)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s06.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s07	Earring (Style 7)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s07.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s08	Earring (Style 8)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s08.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s09	Earring (Style 9)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s09.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s10	Earring (Style 10)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s10.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s11	Earring (Style 11)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s11.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s12	Earring (Style 12)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s12.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s13	Earring (Style 13)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s13.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s14	Earring (Style 14)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s14.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s15	Earring (Style 15)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s15.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_loot_roll_bonus	Holographic Item Synthesizer	This item can be dragged onto a heroic enemy before engaging to add an additional loot roll to the enemy. These items can be stacked onto the enemy to increase the number of additional loot rolls granted.	object/tangible/item/loot_roll.iff						1	4		item.content.rewards.loot_roll_item			NULL
item_lrg_tat_house_s02	Structure Deed: Large Tatooine House (Style 2, Variation 2)	NULL	object/tangible/deed/player_house_deed/tatooine_house_large_s02_deed.iff	item
item_mandalorian_bunker_s01_deed	Structure Deed: Mandalorian Bunker	NULL	object/tangible/deed/player_house_deed/mandalorian_bunker_s01_deed.iff	item
item_mando_01	Secret Mando Box	This Mando Box contains secret items that will be revealed on use.	object/tangible/usable/con_crate_d.iff					string:items=object/tangible/loot/dungeon/death_watch_bunker/emulsion_protection.iff:5;object/tangible/loot/dungeon/death_watch_bunker/binary_liquid.iff:5		2		item.gift_boxes.generic_gift_box,item.special.nomove		1	Outdated - DO NOT SPAWN
item_mega_bunker_deed	Structure Deed: Czerka Bunker	NULL	object/tangible/deed/player_house_deed/mega_bunker_deed.iff	item
item_naboo_guildhall_style_02_deed	Structure Deed: Naboo Guild Hall (Style 2)	NULL	object/tangible/deed/guild_deed/naboo_guild_style_02_deed.iff	item
item_necklace_set_blixtevs_fabluous_01_01	Blixtev's Fabulous Necklace	This necklace is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/necklace/necklace_s10.iff			85	trader			6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_necklace_set_blixtevs_mythical_01_01	Blixtev's Mythical Necklace	This necklace is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/necklace/necklace_s10.iff			85	trader			6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_necklace_set_entertainer_utility_b_01_01	Necklace of the Performer	This necklace is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/necklace/necklace_s07.iff			85	entertainer			6		item.set_bonus_item,item.buff_worn_item	2	1	NULL
item_new_table_lrg_s01	Large Table	NULL	object/tangible/furniture/cyntech/new_table_lrg_s01.iff	item
item_new_table_med_s01	Medium Table	NULL	object/tangible/furniture/cyntech/new_table_med_s01.iff	item
item_new_table_med_s02	Medium Table	NULL	object/tangible/furniture/cyntech/new_table_med_s02.iff	item
item_new_table_med_s02_damaged	Medium Table (Damaged)	NULL	object/tangible/furniture/cyntech/new_table_med_s02_damaged.iff	item
item_new_table_sml_s01	Small Table	NULL	object/tangible/furniture/cyntech/new_table_sml_s01.iff	item
item_painting_ace_of_hearts_cards_black	Painting: Ace of Hearts	NULL	object/tangible/painting/frn_all_painting_ace_of_hearts_cards_black.iff							1			2		NULL
item_painting_ace_of_spades_black_cards	Painting: Ace of Spades	NULL	object/tangible/painting/frn_all_painting_ace_of_spades_black_cards.iff							1			2		NULL
item_painting_ahsoka_tano_s01	Painting: Ahsoka Tano	This painting depicts Ahsoka Tano, a prominent Grey Jedi	object/tangible/painting/frn_all_painting_ahsoka_tano_s01.iff							1			2		NULL
item_painting_bastila_shan_001	Painting: Bastila Shan	NULL	object/tangible/painting/frn_all_painting_bastila_shan_001.iff							1			2		NULL
item_painting_bruce_lee_star_wars_lightsaber_jedi	Painting: Brooce Lee	This painting depicts Jedi Master Brooce Lee	object/tangible/painting/frn_all_painting_bruce_lee_star_wars_lightsaber_jedi.iff							1			2		NULL
item_painting_concept_art_02	Painting: Concept Art #42	NULL	object/tangible/painting/frn_all_painting_concept_art_02.iff							1			2		NULL
item_painting_dark_side	Painting: Welcome to the Dark Side	NULL	object/tangible/painting/frn_all_painting_dark_side.iff							1			2		NULL
item_painting_dark_side_01	Painting: I Felt Your Presents	NULL	object/tangible/painting/frn_all_painting_dark_side_01.iff							1			2		NULL
item_painting_darren_tan	Painting: Darren Tan	NULL	object/tangible/painting/frn_all_painting_darren_tan.iff							1			2		NULL
item_painting_darth_nihilus_kotor_sith	Painting: Darth Nihilus (Style 1)	NULL	object/tangible/painting/frn_all_painting_darth_nihilus_kotor_sith.iff							1			2		NULL
item_painting_darth_nihilus_sith	Painting: Darth Nihilus (Style 2)	NULL	object/tangible/painting/frn_all_painting_darth_nihilus_sith.iff							1			2		NULL
item_painting_darth_talon	Painting: Darth Talon (Style 1)	NULL	object/tangible/painting/frn_all_painting_darth_talon.iff							1			2		NULL
item_painting_darth_talon_red	Painting: Darth Talon (Style 2)	NULL	object/tangible/painting/frn_all_painting_darth_talon_red.iff							1			2		NULL
item_painting_empire_strikes_backs	Painting: The Empire Strikes Back	NULL	object/tangible/painting/frn_all_painting_empire_strikes_backs.iff							1			2		NULL
item_painting_fallen_jedi_order	Painting: Fallen Jedi Order	NULL	object/tangible/painting/frn_all_painting_fallen_jedi_order.iff												NULL
item_painting_giclee_print_boba_fett_adi_granov_signed_limited_edition	Painting: Boba Fett	NULL	object/tangible/painting/frn_all_painting_giclee_print_boba_fett_adi_granov_signed_limited_edition.iff							1			2		NULL
item_painting_halloween_death_playing_cards_skull	Painting: The Dark Series - Wild Card	NULL	object/tangible/painting/frn_all_painting_halloween_death_playing_cards_skull.iff							1			2		NULL
item_painting_halloween_horror_reaper_skull	Painting: The Reaper Calls	NULL	object/tangible/painting/frn_all_painting_halloween_horror_reaper_skull.iff							1			2		NULL
item_painting_halloween_poker_reaper_skull	Painting: The Reaper Collects	NULL	object/tangible/painting/frn_all_painting_halloween_poker_reaper_skull.iff							1			2		NULL
item_painting_halloween_pumpkins_skull_glow	Painting: Pumpkin Daze	NULL	object/tangible/painting/frn_all_painting_halloween_pumpkins_skull_glow.iff							1			2		NULL
item_painting_heir_to_jedi	Painting: Heir to Jedi	NULL	object/tangible/painting/frn_all_painting_heir_to_jedi.iff							1			2		NULL
item_painting_jaba_hut_01	Painting: Hutt Crimelord	NULL	object/tangible/painting/frn_all_painting_jaba_hut_01.iff							1			2		NULL
item_painting_jaba_hut_02	Painting: Jabba the Hutt	NULL	object/tangible/painting/frn_all_painting_jaba_hut_02.iff							1			2		NULL
item_painting_jedi_logo_star	Painting: Jedi	NULL	object/tangible/painting/frn_all_painting_jedi_logo_star.iff							1			2		NULL
item_painting_jedi_sith_force_awakens	Painting: The Force Awakens	NULL	object/tangible/painting/frn_all_painting_jedi_sith_force_awakens.iff							1			2		NULL
item_painting_leia_presents	Painting: The Alderaan Princess	NULL	object/tangible/painting/frn_all_painting_leia_presents.iff							1			2		NULL
item_painting_lifeday_02	Painting: Life Day Celebration	NULL	object/tangible/painting/frn_all_painting_lifeday_02.iff							1			2		NULL
item_painting_lord_starkiller_sith	Painting: Lord Starkiller	NULL	object/tangible/painting/frn_all_painting_lord_starkiller_sith.iff							1			2		NULL
item_painting_mandalor_02	Painting: The Mandalorian	NULL	object/tangible/painting/frn_all_painting_mandalor_02.iff							1			2		NULL
item_painting_mandalorian_madness_01	Painting: Mandalorian Madness	NULL	object/tangible/painting/frn_all_painting_mandalorian_madness_01.iff							1			2		NULL
item_painting_mandalorians	Painting: Mandalorians	NULL	object/tangible/painting/frn_all_painting_mandalorians.iff							1			2		NULL
item_painting_mando_maddness_01	Painting: Mando Madness	NULL	object/tangible/painting/frn_all_painting_mando_maddness_01.iff							1			2		NULL
item_painting_merrin_jedi	Painting: Nightsister Merrin	NULL	object/tangible/painting/frn_all_painting_merrin_jedi.iff							1			2		NULL
item_painting_neon_r2d2	Painting: R2-D2 (Style 1)	NULL	object/tangible/painting/frn_all_painting_neon_r2d2.iff							1			2		NULL
item_painting_newbeginings	Painting: New Beginnings First Edition	NULL	object/tangible/painting/frn_all_painting_newbeginings_01.iff							1			2		NULL
item_painting_riyo_chuchi_1	Painting: Riyo Chuchi	NULL	object/tangible/painting/frn_all_painting_riyo_chuchi_1.iff							1			2		NULL
item_painting_rogue_squadron_rebel_star_fighter_xwing	Painting: Rebel Squadron	NULL	object/tangible/painting/frn_all_paintings_rogue_squadron_rebel_star_fighter_xwing.iff							1			2		NULL
item_painting_sith_code_codigo_sith	Painting: Sith Code	NULL	object/tangible/painting/frn_all_painting_sith_code_codigo_sith.iff							1			2		NULL
item_painting_sith_jar_jar_binks	Painting: Jar Jar Binks	NULL	object/tangible/painting/frn_all_painting_sith_jar_jar_binks.iff							1			2		NULL
item_painting_star_wars	Painting: Stormtrooper Cataclysm	NULL	object/tangible/painting/frn_all_painting_star_wars.iff							1			2		NULL
item_painting_star_wars_01	Painting: Beyond the Stars	NULL	object/tangible/painting/frn_all_painting_star_wars_01.iff							1			2		NULL
item_painting_star_wars_1977	Painting: STAR WARS	NULL	object/tangible/painting/frn_all_painting_star_wars_1977.iff							1			2		NULL
item_painting_star_wars_r2	Painting: R2-D2 (Style 2)	NULL	object/tangible/painting/frn_all_painting_star_wars_r2.iff							1			2		NULL
item_painting_the_mandalorian	Painting: The Mandalorian (Style 1)	NULL	object/tangible/painting/frn_all_painting_the_mandalorian.iff							1			2		NULL
item_painting_the_mandalorian_galaxy_star_wars	Painting The Mandalorian (Style 2)	NULL	object/tangible/painting/frn_all_painting_the_mandalorian_galaxy_star_wars.iff							1			2		NULL
item_painting_the_rise_of_skywalker	Rise of Skywalker Painting	NULL	object/tangible/painting/frn_all_painting_the_rise_of_skywalker.iff							1			2		NULL
item_painting_tie_fighter_01	Painting: TIE Fighter	NULL	object/tangible/painting/frn_all_painting_tie_fighter_01.iff							1			2		NULL
item_painting_twilek_dancer	Painting: Exotic Slave Girl	NULL	object/tangible/painting/frn_all_painting_twilek_dancer.iff							1			2		NULL
item_painting_united_01	Painting: United	NULL	object/tangible/painting/frn_all_painting_united_01.iff							1			2		NULL
item_painting_wildlife_gurk	Painting: Wildlife Gurk	This painting showcases a Gurk. A prominent creature local to Lok and an exhibit piece at the Lok Xenobiology and Preservation Site.	object/tangible/painting/frn_all_painting_wildlife_gurk.iff							1			2		Xenobiology Series
